case_id,role_label,role_group,role_observable_in_case,status_in_case,confidence,evidence_basis_summary,main_supporting_source_ids,main_contrary_source_ids,notes
18,Situated interlocutor / context witness,starting_role,yes,split_pressure,high,C018_P1 repeatedly stresses AI's lack of contextual understanding and the interpretive value of tone/non-verbal cues; C018_S1 highlights context-sensitive work and missed subtle judgments by LLMs.,C018_P1; C018_S1,,Upgraded low to high: context/interpretation is a central theme across both sources.
18,Accountability and labor allocator,starting_role,yes,split_pressure,high,"C018_P1 centers ownership, authorship distinction, and professional identity; C018_S1 discusses researcher autonomy, approval gates, and responsible deployment.",C018_P1; C018_S1,,Upgraded low to high: ownership/authorship/autonomy explicit contribution of both papers.
18,Construct boundary setter,split_candidate,partial,split_pressure,high,C018_P1 shows participants insist on human-led code/theme definition; C018_S1 describes codebook development and deductive/inductive boundary setting as a retained human task.,C018_P1; C018_S1,,Upgraded low to high: codebook/category-boundary work explicitly discussed.
18,Perspective sampler,split_candidate,partial,split_pressure,medium,C018_S1 flags AI risks of privileging dominant perspectives and missing Global South/minority framings; C018_P1 surfaces shallow agreement risk where researchers converge on AI suggestions. Indirect support for preserving disagreement.,C018_P1; C018_S1,,Upgraded low to medium and observable no to partial: both papers raise subgroup/perspective-preservation concerns without framing it as a formal role. See notes for status change rationale.
18,Counterfactual / transportability judge,split_candidate,no,not_applicable,high,Sources do not address transporting results across populations or design counterfactuals; scope is workflow delegation.,C018_P1; C018_S1,,Upgraded low to high: out of scope confirmed.
18,Calibration architect,split_candidate,no,not_applicable,medium,"C018_P1 references trust-calibration literature (Ma et al.) and uses non-LLM models (BERTopic/Word2Vec) for transparency, but this is benchmarking of trust not simulator calibration.",C018_P1,,Upgraded low to medium: partial/tangential relevance noted but not a core role in either paper.
18,Situated interlocutor,split_candidate,partial,split_pressure,medium,C018_P1 notes AI's limits in interpretive interview settings and the value of researcher presence; data collection is adjacent but not the primary focus of either paper.,C018_P1; C018_S1,,Upgraded low to medium: interviewer-in-field role implied but not directly studied.
18,Context witness,split_candidate,yes,robust,high,C018_P1 repeatedly reports researchers defending contextual/tacit interpretation of transcripts; C018_S1 documents that LLMs miss subtle contextual judgments and that context-sensitivity is central.,C018_P1; C018_S1,,"Upgraded low to high: direct, repeated textual evidence for context-witness function."
18,Routine first-pass screener,shrinking_task_cluster,no,not_applicable,medium,"C018_S1 identifies AI potential in data pre-processing and onboarding and C018_P1 notes AI automating repetitive tasks, but neither studies first-pass abstract/title screening per se.",C018_P1; C018_S1,,Upgraded low to medium: adjacent shrinkable tasks discussed but not the screener role exactly.
18,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,no,not_applicable,high,Both papers emphasize QDA lacks external ground truth and participants reject AI as primary coder; routine high-consensus coding is explicitly not the QDA setting.,C018_P1; C018_S1,,Upgraded low to high: sources directly argue this role is not applicable to interpretive QDA.
18,Structural prose polisher / drafter,shrinking_task_cluster,no,not_applicable,medium,C018_S1 mentions AI use for writing and summarization in adjacent research tasks; C018_P1 restricts AI to coding assistance and does not examine drafting.,C018_P1; C018_S1,,"Upgraded low to medium: peripheral mention only, not the study focus."
19,Relevance adjudicator,starting_role,yes,transformed,medium,"Xu decides which corpus (Wolf archive CO, 1668 episodes) and which 24 pretend-fight episodes to feed GPT, but task is framed as interpretive selection rather than a separate adjudication stage.",C019_P1,,"Upgraded from low to medium and changed observable from no to yes: Xu explicitly curates the Wolf archive, selects CO subset, and chooses 14% sample for GPT as deliberate privacy choice."
19,Mechanism disciplinarian,starting_role,yes,robust,high,"Xu repeatedly constrains AI's causal/meaning claims, diagnosing S-BERT's misclassification of pretend-fights as real conflict and GPT's adult- and Western-centric moral framings.",C019_P1,,Upgraded to high: the paper's central argument is that ethnographic expertise disciplines LLM interpretation of meta-communication and cultural meaning.
19,Construct and perspective boundary setter,starting_role,yes,split_pressure,high,"Xu defines six themes (family, school, play, cooperation, conflict, shopping) via inductive/deductive reasoning and preserves intersubjective disagreement across informant types (MC vs. Wolf, children's three narrative modes).",C019_P1,,Upgraded to high and observable changed from partial to yes: construct-setting and perspective-preservation are both explicit; supports split_pressure.
19,Corpus pluralist,starting_role,yes,robust,high,"Xu integrates multiple fieldnote corpora (Child Observation, Child Interview, School Questionnaire, Projective Tests, mother interviews) and resists collapsing onto the machine-friendly CO corpus alone.",C019_P1,,Upgraded from not_applicable/low to yes/robust/high: P1 section 3.1 explicitly compares three fieldwork methods to triangulate children's fighting patterns.
19,Protocol and provenance architect,starting_role,yes,robust,high,"Xu built an OCR-to-Python text-as-data pipeline with manual copyedit, chronological indexing, local S-BERT processing for privacy, temperature=0 for reproducibility, and public code repos.",C019_P1,,"Upgraded to yes/robust/high: sections 2.1, footnotes 6 and 9, and the GitHub repos document workflow, logging, and reproducibility design."
19,Counterfactual and transportability judge,starting_role,partial,conditional,medium,"Xu's conclusion explicitly weighs whether the methods transport to more typical fieldnotes and whether moral concepts travel across cultural contexts, but no formal transportability test is run.",C019_P1,,Upgraded from not_applicable/low to partial/conditional/medium based on section 5 reflections on generalizability.
19,Situated interlocutor / context witness,starting_role,yes,split_pressure,high,"MC's role as cultural-insider playmate eliciting different answers than Arthur Wolf, plus Xu's retrospective contextual interpretation of Cold-War Taipei, are central to the paper's argument.",C019_P1,,Upgraded to high: opening vignette and section 3.1 make the interlocutor/witness split concrete; supports the case's split_pressure status.
19,Accountability and labor allocator,starting_role,yes,robust,high,"Explicit CRediT-style contribution statement in footnote 4, IRB approval, competing-interests and funding disclosures, and the 14%-of-data ethical limit on GPT input all assign responsibility to named humans.",C019_P1,,Upgraded from not_applicable/low to yes/robust/high: front-matter disclosures and author contribution footnote directly concern allocation.
19,Construct boundary setter,split_candidate,yes,split_pressure,high,"Xu manually defines theme keyword lists, validates S-BERT theme vectors against manual ranking, and critiques GPT's imposed categories as adult- and Western-biased.",C019_P1,,Upgraded to yes/high: section 3.3 and 4.1 document construct-definition work; S1 also shows construct work is where researchers resist AI autonomy most.
19,Perspective sampler,split_candidate,yes,split_pressure,high,"Paper preserves disagreement across informant positionalities (MC in Taiwanese vs. Wolf in Mandarin, first-person vs. normative vs. projective responses) rather than collapsing to one label.",C019_P1,,Upgraded from not_applicable/low to yes/high: section 3.1 explicitly contrasts three fieldwork methods to keep subgroup disagreement visible.
19,Counterfactual / transportability judge,split_candidate,partial,conditional,medium,"Section 5 discusses transportability of the hybrid workflow to typical single-author fieldnotes and the cross-cultural travel of moral concepts, without formal counterfactual design.",C019_P1,,Upgraded from not_applicable/low to partial/conditional/medium mirroring the starting-role upgrade.
19,Calibration architect,split_candidate,partial,conditional,medium,Data scientist validated S-BERT outputs against Xu's manual ranking of a random subset; GPT temperature set to 0 for reproducibility; no external calibration benchmark.,C019_P1,,Upgraded from not_applicable/low to partial/conditional/medium: section 3.3 and footnote 9 describe informal calibration against expert ranking.
19,Situated interlocutor,split_candidate,yes,split_pressure,high,MC as teenage cultural-insider playmate changed what children disclosed; Xu lacked first-person field access and relied on MC's meta-communicative notes.,C019_P1,,Upgraded to yes/high: opening vignette and footnote 1 document the interlocutor effect directly.
19,Context witness,split_candidate,yes,robust,high,"Xu's Cold-War Taipei contextualization (Nike-Hercules missiles, Taiwan Strait Crisis, local pig-slaughter rituals, school-hierarchy norms) is necessary to interpret children's meta-communicative play.",C019_P1,,Upgraded from low to high: section 1 and 4.1 show context-witness work is load-bearing for the paper's claims.
19,Routine first-pass screener,shrinking_task_cluster,yes,shrinking,medium,"S-BERT semantic search ranks 1678 observations against six theme vectors at scale, functionally screening the corpus before ethnographic close reading; Xu then audits outputs.",C019_P1,,Upgraded from not_applicable/low to yes/shrinking/medium: section 3.3 describes first-pass similarity ranking across the corpus.
19,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,no,not_applicable,high,Domain lacks external ground truth; Xu explicitly argues there is no culture-free observer and validation relies on ethnographic expertise rather than a reference label set.,C019_P1,,Upgraded from low to high: source provides enough detail to confidently mark not applicable.
19,Structural prose polisher / drafter,shrinking_task_cluster,no,not_applicable,high,"Footnote 4 specifies Xu drafted and revised all sections and Hernandez co-wrote only section 3.3; GPT is used for coding fieldnotes, not for prose drafting.",C019_P1,,Upgraded from low to high: author contribution statement rules out AI prose drafting.
20,Relevance adjudicator,starting_role,partial,conditional,medium,"Paper describes human-led random sampling of 232 NYT passages (1970-2023) and author decisions to drop weakly-anchored codes (Public Media, Living Achievement) for lack of robust examples, but relevance adjudication is not the central concern.",C020_P1,,Upgraded from low: sections 1.3 and 1.3.1 show humans deciding what counts as admissible corpus material; changed observable from no to partial.
20,Mechanism disciplinarian,starting_role,no,not_applicable,high,Paper is a categorization/coding methodology study with no causal or mechanism claims; author explicitly frames work as interpretive categorization rather than causal inference.,C020_P1,,Upgraded from low to high; source provides enough detail to confidently rule out mechanism-disciplining work.
20,Construct and perspective boundary setter,starting_role,yes,transformed,high,"Paper's entire argument (sections 1.2.1, 2, 2.2) is that humans must define and redefine code boundaries (e.g. Scholar vs Activist, Academic Repute becoming Out of the Mouth of Academics) before and during LLM adaptation; role persists but is reconfigured toward codebook engineering.",C020_P1,,Upgraded from medium to high; direct and extensive textual evidence.
20,Corpus pluralist,starting_role,no,not_applicable,high,Single-corpus design (NYT 1970-2023) with no pluralist framing; paper does not discuss preserving multiple evidence bases or resisting machine-friendly corpus collapse.,C020_P1,,Upgraded from low to high; source detail is sufficient to rule out.
20,Protocol and provenance architect,starting_role,yes,transformed,high,"Paper is fundamentally about workflow architecture: Fig. 1 hybrid workflow, chain-of-thought prompt design (section 3), OSF data/code release, model version disclosure (section 4.4 gpt-4-1106-preview), and explicit justification of proprietary model choice per Palmer et al.",C020_P1,,Upgraded from medium to high; workflow and reproducibility design is the core contribution.
20,Counterfactual and transportability judge,starting_role,partial,conditional,medium,"Author flags overfitting risk (section 2 train/test split recommendation) and non-transportability across tasks/models (section 4.4: one cannot assume that a model that worked for one task will work equally well for another task), but transportability is secondary concern.",C020_P1,,Upgraded from low to medium; observable changed from no to partial based on sections 2 and 4.4.
20,Situated interlocutor / context witness,starting_role,yes,transformed,high,"Section 2.2 explicitly discusses how human coders' tacit, oral, and collaborative knowledge must be made explicit in the codebook because LLMs lack this interactive and historical context; role persists but is externalized into written prompt text.",C020_P1,,Upgraded from medium to high; section 2.2 is direct evidence.
20,Accountability and labor allocator,starting_role,yes,conditional,high,"Paper repeatedly foregrounds ongoing need for human researchers' interpretive leadership (abstract), human-in-the-loop validation (section 4.3), and explicit accountability-style justification of proprietary model choice following Palmer et al. (section 4.4).",C020_P1,,Upgraded from low to high; observable changed from no to yes based on abstract and sections 4.3-4.4.
20,Construct boundary setter,split_candidate,yes,transformed,high,Sections 1.3.1 and 2.2 document iterative redefinition of code boundaries (Organizations to Coalition Building; Academic Repute to Out of the Mouth of Academics; Social/Political Activism to Advocacy) as the central human labor that survives LLM introduction.,C020_P1,,Upgraded from medium to high; status refined from conditional to transformed because human work is reconfigured toward LLM-oriented code engineering.
20,Perspective sampler,split_candidate,no,not_applicable,high,Gold standard was built by two lead coders resolving disagreements by consensus (section 1.3.1); paper does not preserve subgroup disagreement or representational pluralism.,C020_P1,,Upgraded from low to high; section 1.3.1 is sufficient to rule out.
20,Counterfactual / transportability judge,split_candidate,partial,conditional,medium,Section 4.4 explicitly argues ongoing validation is needed because performance does not transport across model versions (GPT-4o-mini vs GPT-4o on gender classification); section 2 notes overfitting risk across datasets.,C020_P1,,Upgraded from low to medium; observable changed from no to partial.
20,Calibration architect,split_candidate,yes,robust,high,"Paper is methodologically organized around calibration: Cohen's kappa vs Gwet's AC1 vs F1 comparisons (section 2, Table 2), human-human intercoder reliability as gold standard (Table 3), per-code vs full-codebook benchmarking, CoT vs no-CoT comparisons (section 3).",C020_P1,,"Upgraded from low to high; observable changed from no to yes. Calibration is central, not peripheral - strong candidate for a split role in this case."
20,Situated interlocutor,split_candidate,no,not_applicable,high,"No fieldwork, interviewing, or in-person interpretive setting; data are archival NYT text passages.",C020_P1,,Upgraded from low to high; observable changed from partial to no based on corpus design.
20,Context witness,split_candidate,yes,transformed,high,"Section 2.2 directly states human coders draw on tacit context (discussions with fellow coders, and supplementary oral instructions) that must be externalized into LLM prompts; this is the classic context-witness role, reconfigured toward prompt authorship.",C020_P1,,Upgraded from medium to high; section 2.2 is direct evidence.
20,Routine first-pass screener,shrinking_task_cluster,no,not_applicable,high,"No title/abstract triage or early ranking task; paper concerns paragraph-level content coding, not screening.",C020_P1,,Upgraded from low to high; sufficient detail to rule out.
20,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,yes,shrinking,high,Key empirical finding is that GPT-4 achieves human-equivalent Cohen's kappa on 8 of 9 codes against a human-derived gold standard; section 4.3 recommends a human-in-the-loop tag-for-manual-review workflow where humans shift from primary coders to auditors.,C020_P1,,Upgraded from low to high; observable changed from no to yes. This is the clearest shrinking cluster in the case.
20,Structural prose polisher / drafter,shrinking_task_cluster,no,not_applicable,high,"Paper does not address AI-assisted writing, drafting, or prose revision; focus is content-categorization workflow.",C020_P1,,Upgraded from low to high; sufficient detail to rule out.
21,Relevance adjudicator,starting_role,no,not_applicable,high,Both sources fix the evidence universe a priori (ANES 2016/2020 waves in P1; 210 TESS studies in S1); no human adjudication of inclusion is described or contested.,C021_P1; C021_S1,,Upgraded: full-text confirms benchmark sets are prefixed by design; not applicable is defensible from direct reading.
21,Mechanism disciplinarian,starting_role,partial,split_pressure,medium,"P1 constrains acceptable causal/regression interpretation of LLM outputs (48% of coefficients differ, sign flips 32%) and warns against inferring mechanisms; S1 finetuning focuses on prediction not mechanism.",C021_P1; C021_S1,,Upgraded from low to medium: P1 Section 2.2 provides indirect but clear pressure on mechanism claims from synthetic data.
21,Construct and perspective boundary setter,starting_role,no,not_applicable,medium,Feeling-thermometer construct and target-group list are inherited from ANES instrument (P1); S1 inherits TESS outcome scales; humans do not renegotiate construct boundaries in either case.,C021_P1; C021_S1,,Upgraded: direct text shows constructs are borrowed from external instruments rather than set by the research team.
21,Corpus pluralist,starting_role,no,not_applicable,medium,Evidence base is a single canonical survey (ANES) in P1 and a single repository (TESS) in S1; neither case foregrounds corpus pluralism.,C021_P1; C021_S1,,Upgraded: sources are explicit about relying on one canonical benchmark each.
21,Protocol and provenance architect,starting_role,partial,split_pressure,high,"P1 Discussion explicitly calls for preregistering prompts, archiving historical LLMs, and new reproducibility standards after documenting April/June/July drift and prompt sensitivity; SI details prompt-versioning workflow.",C021_P1; C021_S1,,Upgraded from low to high: reproducibility/provenance work is a central contribution of P1 (Section 3.2 and Discussion).
21,Counterfactual and transportability judge,starting_role,yes,split_pressure,high,"P1 SI Sections 12-13 and Discussion directly assess whether prompting practices generalize to other surveys/countries and conclude transportability is poor; S1 evaluates generalization to unseen studies, conditions, outcomes, participants.",C021_P1; C021_S1,,Evidence directly concerns this role in both sources.
21,Situated interlocutor / context witness,starting_role,no,not_applicable,high,Both studies are API-mediated persona simulations with no fieldwork or interview presence; the absence of situated interaction is itself the object of critique in P1.,C021_P1; C021_S1,,Upgraded: not applicable is directly adjudicable from the methods.
21,Accountability and labor allocator,starting_role,partial,split_pressure,medium,P1 Discussion raises ethics of replacing human respondents with synthetic ones and flags unknown-assumption accountability gaps; author-contribution statement assigns task-level responsibility.,C021_P1,,Upgraded: P1's closing ethics paragraph gives indirect but explicit pressure on who is answerable for synthetic-opinion outputs.
21,Construct boundary setter,split_candidate,no,not_applicable,medium,Neither source contests category definitions; feeling-thermometer groups and TESS outcomes are taken as given.,C021_P1; C021_S1,,Upgraded: construct boundaries are inherited rather than set.
21,Perspective sampler,split_candidate,partial,split_pressure,medium,P1 shows synthetic data flatten subgroup variance and exaggerate out-group antipathy among Democrats/Republicans; S1 measures demographic parity difference and reports 10.6% bias reduction via finetuning.,C021_P1; C021_S1,,Upgraded from no/low to partial/medium: preserving subgroup disagreement is explicitly at stake (Figures 1-2 in P1; section 5.6 in S1). Observability changed to partial.
21,Counterfactual / transportability judge,split_candidate,yes,split_pressure,high,"P1 SI 12-13 documents degraded performance in non-ANES and non-US contexts; S1 sections 5.3-5.5 formalizes generalization to unseen studies, conditions, outcomes, and participants.",C021_P1; C021_S1,,Upgraded from low to high: both sources directly operationalize transportability tests.
21,Calibration architect,split_candidate,yes,robust,high,P1 benchmarks ChatGPT means/variances/regression coefficients against ANES as reference distribution; S1 explicitly frames the task as distributional alignment via Wasserstein distance with Empirical-Best and Uniform-Guess bounds.,C021_P1; C021_S1,,Core role for this case; evidence directly on point in both sources.
21,Situated interlocutor,split_candidate,no,not_applicable,high,No interviewer or fieldworker is present; both studies operate via API-prompted personas rather than live interaction.,C021_P1; C021_S1,,Upgraded: methods sections make the absence explicit.
21,Context witness,split_candidate,no,not_applicable,high,No archival or tacit contextual interpretation is performed; synthetic outputs are scored against numeric survey benchmarks.,C021_P1; C021_S1,,Upgraded: directly adjudicable from methods.
21,Routine first-pass screener,shrinking_task_cluster,no,not_applicable,high,"Neither case involves title/abstract triage or study screening; S1's agent parses TESS data into a uniform format but this is data reconstruction, not screening.",C021_P1; C021_S1,,Upgraded: task type is absent from both workflows.
21,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,partial,split_pressure,medium,"S1 reframes finetuned LLMs as auditable predictors of individual responses with ground-truth TESS labels (accuracy + Wasserstein); P1 shows that without ground truth, routine delegation is unsafe.",C021_P1; C021_S1,,"Upgraded from no/low to partial/medium: S1's SOCRATES finetuning is a clear instance of routinizable prediction on ground-truth-rich survey data, while P1 is the contrary case warning against premature delegation. Observability changed to partial."
21,Structural prose polisher / drafter,shrinking_task_cluster,no,not_applicable,high,"Neither case concerns sentence-level drafting or prose revision; the LLM is queried for numeric feeling-thermometer or ordinal survey responses, not prose output.",C021_P1; C021_S1,,Upgraded: adjudicable directly from the elicitation format.
22,Relevance adjudicator,starting_role,no,not_applicable,medium,"Authors manually scoped the corpus to TESS peer-reviewed experiments and restricted to ordinal/binary outcomes (sections 3.3, 3.1), but this is corpus curation rather than study-level relevance adjudication of admissible materials.",C022_P1,,"Upgraded to medium: source addresses scoping indirectly via TESS selection and outcome-type restriction, but not a primary relevance-adjudication task"
22,Mechanism disciplinarian,starting_role,partial,transformed,high,"Paper explicitly documents that LLMs distort opinion distributions, overestimate effect sizes 2-10x, and mispredict effect directions 10-32% of the time, making human checks on causal/mechanism claims from simulated experiments a central concern (section 1).",C022_P1,,Upgraded to high: full text directly describes mechanism-claim risks that humans must constrain when using simulators
22,Construct and perspective boundary setter,starting_role,no,not_applicable,high,"Paper inherits outcome constructs from the underlying TESS studies and does not build new codebooks or category schemes; construct-boundary work lives in the source experiments, not this pipeline (sections 3.1, 3.3).",C022_P1,,Upgraded to high: full text confirms no construct boundary setting occurs here
22,Corpus pluralist,starting_role,no,not_applicable,high,"Authors deliberately narrow to a single corpus (NSF TESS) with ordinal/binary outcomes only (sections 3.1, 3.3); the design goal is standardization, not corpus pluralism.",C022_P1,,Upgraded to high: full text directly shows corpus-narrowing design choice
22,Protocol and provenance architect,starting_role,partial,transformed,high,"Authors design the full pipeline: an LLM data-construction agent (o4-mini-high) converts TESS data to standardized persona/stimuli/response format, with documented reconstruction workflow in Appendix A, and release data, models, and code (sections 3.3, 1).",C022_P1,,Upgraded from no/low to partial/high: full text shows explicit protocol and release architecture; changed role_observable_in_case from no to partial and status from not_applicable to transformed
22,Counterfactual and transportability judge,starting_role,yes,transformed,high,"Entire section 5 is structured around transportability tests: generalization to unseen studies, unseen conditions, unseen outcomes, unseen participants, with bootstrapped Empirical Best bounds framing when predictions can travel (sections 5.2-5.5).",C022_P1,,Upgraded to high: paper is organized around transportability adjudication
22,Situated interlocutor / context witness,starting_role,no,not_applicable,high,"Task is secondary-data simulation of pre-recorded TESS responses; no fieldwork, interviews, or situated interaction with respondents occurs (sections 3.1, 3.3).",C022_P1,,Upgraded to high: full text confirms purely secondary-data design
22,Accountability and labor allocator,starting_role,partial,transformed,medium,"Authors take responsibility for data, models, and code release with documented limitations about distributional distortion and demographic bias (sections 1, 5.6); no explicit authorship/disclosure or error-accountability framework is laid out.",C022_P1,,"Upgraded to medium: implicit accountability via release and bias disclosure, but not directly thematized"
22,Construct boundary setter,split_candidate,no,not_applicable,high,No codebook construction or category-rule setting in this pipeline; outcomes are taken as given from TESS studies (section 3.1).,C022_P1,,Upgraded to high: full text confirms absence
22,Perspective sampler,split_candidate,no,not_applicable,high,"Paper treats demographic variance as a bias-reduction target via demographic parity difference (section 5.6), not as pluralistic subgroup disagreement to preserve.",C022_P1,,Upgraded to high: full text confirms the aggregation-not-pluralism framing
22,Counterfactual / transportability judge,split_candidate,yes,conditional,high,"Sections 5.3-5.5 directly pressure when simulator outputs travel across studies, conditions, outcomes, and participants; gains are conditional on domain proximity and saturate around 10% pilot data (section 5.5).",C022_P1,,Upgraded to high and changed status from unclear to conditional: full text shows stage- and data-conditional transportability
22,Calibration architect,split_candidate,yes,robust,high,"Core contribution: Wasserstein distance distributional alignment, Empirical Best bootstrap bounds, Uniform Guess lower bounds, demographic parity difference, and SFT/DPO calibration trade-offs (sections 3.2, 5.2, 5.6).",C022_P1,,Upgraded to high and strengthened status from conditional to robust: calibration is the paper's central human-designed work
22,Situated interlocutor,split_candidate,no,not_applicable,high,No interviewer or fieldworker role; responses are drawn from pre-existing TESS survey data (section 3.3).,C022_P1,,Upgraded to high: full text confirms absence
22,Context witness,split_candidate,no,not_applicable,high,"No tacit, archival, or contextual interpretive work beyond the automated reconstruction agent; questions are standardized text (section 3.3).",C022_P1,,Upgraded to high: full text confirms absence
22,Routine first-pass screener,shrinking_task_cluster,partial,shrinking,high,"Paper explicitly positions simulators for hypothesis screening before costly studies and pilot generalization to unseen participants, with saturation around 10% pilot data (sections 1, 5.5).",C022_P1,,Upgraded to high and changed role_observable_in_case from no to partial and status to shrinking: hypothesis-screening framing is the paper's motivating use case
22,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,no,not_applicable,high,"Task is response prediction against ground-truth human responses, not labeling or coding; no coder audit-vs-primary shift is described (sections 3.1-3.2).",C022_P1,,"Upgraded to high: full text confirms this is prediction, not coding"
22,Structural prose polisher / drafter,shrinking_task_cluster,no,not_applicable,high,"No discussion of drafting, prose revision, or writing assistance; paper is about response prediction (section 1).",C022_P1,,Upgraded to high: full text confirms absence
23,Relevance adjudicator,starting_role,no,not_applicable,medium,"Abstract indicates authors curated 276 field experiments from renowned economics literature, implying human selection of the prediction universe but no direct discussion.",C023_P1,,Upgraded low to medium: corpus-construction implied but not elaborated in landing page.
23,Mechanism disciplinarian,starting_role,partial,conditional,medium,"Abstract flags complex social issues (ethnicity, social norms, ethical dilemmas) as hurting prediction accuracy, indirectly implying human mechanism judgment still disciplines where LLM forecasts apply.",C023_P1,,Upgraded low to medium: domain-limit language supports conditional status indirectly.
23,Construct and perspective boundary setter,starting_role,no,not_applicable,medium,Abstract names substantive domains where prediction fails but does not treat construct-boundary work as the human contribution of interest.,C023_P1,,Upgraded low to medium: absence supported by scope of landing page.
23,Corpus pluralist,starting_role,no,not_applicable,medium,Abstract confirms corpus is drawn from economics field experiments only with no pluralism argument.,C023_P1,,Upgraded low to medium: scope of corpus is directly stated.
23,Protocol and provenance architect,starting_role,no,not_applicable,low,"Landing-page abstract describes an automated framework but gives no detail on workflow design,  logging,  or disclosure protocol.",C023_P1,,Kept low: full text not stored; cannot adjudicate.
23,Counterfactual and transportability judge,starting_role,yes,robust,high,"Paper is explicitly about whether LLM simulations can travel to real field-experiment outcomes across 276 studies, and identifies domains where transportability breaks down.",C023_P1,,Upgraded low to high: role is the direct subject of the abstract.
23,Situated interlocutor / context witness,starting_role,no,not_applicable,medium,Abstract frames the work as prediction from LLMs rather than fieldwork presence; no interviewer or field witness role is invoked.,C023_P1,,Upgraded low to medium: absence supported by stated design.
23,Accountability and labor allocator,starting_role,partial,conditional,low,Abstract lists authors and preprint status but does not address authorship division or accountability for forecast errors.,C023_P1,,Kept low: no direct treatment in stored source.
23,Construct boundary setter,split_candidate,no,not_applicable,medium,"Abstract identifies ethnicity, norms, and ethical dilemmas as hard domains but does not pose construct-boundary codebook work as a split role.",C023_P1,,Upgraded low to medium: domain-limit cue is indirect.
23,Perspective sampler,split_candidate,no,not_applicable,medium,"Bimodal and highly skewed outcome distributions are noted, hinting at subgroup divergence, but representational pluralism is not posed as a role.",C023_P1,,Upgraded low to medium: distributional abnormality noted in passing.
23,Counterfactual / transportability judge,split_candidate,partial,unclear,high,"Abstract's central claim is about predicting field-experiment outcomes across 276 studies and identifying where that transport fails, making this the load-bearing human judgment.",C023_P1,,Upgraded low to high: split role is the direct subject of the paper.
23,Calibration architect,split_candidate,partial,unclear,high,"Abstract reports a 78% accuracy benchmark against real experimental outcomes and analyzes abnormal output distributions, which is calibration work against an external reference.",C023_P1,,Upgraded low to high: benchmarking against ground-truth outcomes is explicit.
23,Situated interlocutor,split_candidate,no,not_applicable,medium,Prediction framework runs on LLMs without human field interaction in the stored description.,C023_P1,,Upgraded low to medium: absence supported by scope.
23,Context witness,split_candidate,no,not_applicable,medium,Abstract does not invoke tacit or archival context interpretation; domain-hardness is noted but not framed as a context-witness role.,C023_P1,,Upgraded low to medium: absence supported by scope.
23,Routine first-pass screener,shrinking_task_cluster,no,not_applicable,low,Landing-page abstract does not discuss screening or triage tasks.,C023_P1,,Kept low: not adjudicable from stored source.
23,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,no,not_applicable,low,"Abstract reports prediction against outcomes rather than coding tasks, and does not discuss shifting coders to auditors.",C023_P1,,Kept low: not adjudicable from stored source.
23,Structural prose polisher / drafter,shrinking_task_cluster,no,not_applicable,low,Abstract does not discuss prose drafting or revision.,C023_P1,,Kept low: not adjudicable from stored source.
24,Relevance adjudicator,starting_role,no,not_applicable,high,The preprint and APE page frame the task as testing pre-specified hypotheses on a fixed NYSE TAQ dataset (P1) and running automated tournaments on public data (S1); neither case turns on human selection of which materials belong in the analysis universe.,C024_P1; C024_S1,,Upgraded from low to high: full-text confirms no relevance-adjudication pressure in this case.
24,Mechanism disciplinarian,starting_role,partial,split_pressure,high,"C024_P1 documents that 150 autonomous agents diverge on measure-choice forks (autocorrelation vs variance ratio, dollar vs share volume) and that AI agents omit relative-change specifications entirely, making human constraint on acceptable measure/mechanism logic the central finding of the case.",C024_P1,,Upgraded from low to high: case is a canonical illustration of mechanism-disciplinarian pressure (codebook lists case 24 as an example); preprint directly discusses measure-choice forks.
24,Construct and perspective boundary setter,starting_role,no,not_applicable,high,The six hypotheses about market quality trends are taken as given from Menkveld et al. (2024) rather than renegotiated; C024_P1 describes no construct-definition or pluralism boundary work.,C024_P1,,Upgraded from low to high: full-text shows constructs are inherited not contested.
24,Corpus pluralist,starting_role,no,not_applicable,high,"Agents share a single fixed corpus (NYSE TAQ SPY 2015-2024, 66 GB) in C024_P1; APE similarly uses shared public data (C024_S1). No role for keeping multiple corpora alive.",C024_P1; C024_S1,,Upgraded from low to high: single-corpus design explicit in both sources.
24,Protocol and provenance architect,starting_role,yes,split_pressure,high,"C024_P1 explicitly designs a three-stage feedback protocol (independent analysis, AI peer review, exemplar exposure) mirroring Menkveld et al.; APE publishes methodology, code, data, and failures openly and runs a structured TrueSkill tournament with position-swapping controls.",C024_P1; C024_S1,,Upgraded from low to high: protocol/provenance design is front-and-center in both sources.
24,Counterfactual and transportability judge,starting_role,yes,split_pressure,high,"C024_P1 explicitly warns that convergence reflects imitation not understanding and that AI multiverses may be structurally narrower than human ones, raising transportability of AI-generated estimates; C024_S1 warns papers should not be used for evidence-based policy making without peer review.",C024_P1; C024_S1,,Upgraded from low to high: both sources foreground transportability/credibility concerns.
